season,week,celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,judge_total,fan_vote_share
32,1,Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,5.333333333333333,0.0857142857142857
32,1,Alyson Hannigan,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,4.333333333333333,0.1142857142857142
32,1,Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,California,United States,17,6.0,0.0666666666666666
32,1,Adrian Peterson,Britt Stewart,Athlete,Texas,United States,38,6.0,0.0571428571428571
32,1,Matt Walsh,Koko Iwasaki,Comedian,Illinois,United States,58,4.0,0.0095238095238095
32,1,Tyson Beckford,Jenna Johnson,Model,New York,United States,52,4.0,0.1333333333333333
32,1,Jason Mraz,Daniella Karagach,Singer/Rapper,Virginia,United States,46,7.0,0.0380952380952381
32,1,Lele Pons,Brandon Armstrong,Social Media Personality,,Venezuela,27,6.333333333333333,0.0476190476190476
32,1,Harry Jowsey,Rylee Arnold,TV Personality,,Australia,26,4.0,0.1238095238095238
32,1,Mauricio Umansky,Emma Slater,TV Personality,,Mexico,53,5.0,0.0952380952380952
32,1,Charity Lawson,Artem Chigvintsev,TV Personality,Georgia,United States,27,7.333333333333333,0.019047619047619
32,1,Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,7.0,0.0285714285714285
32,2,Jamie Lynn Spears,Alan Bersten,Actor/Actress,Mississippi,United States,32,5.333333333333333,0.0109890109890109
32,2,Mira Sorvino,Gleb Savchenko,Actor/Actress,New York,United States,55,6.0,0.0989010989010989
32,2,Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,5.0,0.1318681318681318
32,2,Alyson Hannigan,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,6.333333333333333,0.0769230769230769
32,2,Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,California,United States,17,8.0,0.0329670329670329
32,2,Adrian Peterson,Britt Stewart,Athlete,Texas,United States,38,5.0,0.1208791208791208
32,2,Tyson Beckford,Jenna Johnson,Model,New York,United States,52,6.0,0.0879120879120879
32,2,Jason Mraz,Daniella Karagach,Singer/Rapper,Virginia,United States,46,8.0,0.0219780219780219
32,2,Lele Pons,Brandon Armstrong,Social Media Personality,,Venezuela,27,7.0,0.0549450549450549
32,2,Harry Jowsey,Rylee Arnold,TV Personality,,Australia,26,5.0,0.1098901098901098
32,2,Mauricio Umansky,Emma Slater,TV Personality,,Mexico,53,4.0,0.1428571428571428
32,2,Charity Lawson,Artem Chigvintsev,TV Personality,Georgia,United States,27,7.0,0.0439560439560439
32,2,Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,6.666666666666667,0.0659340659340659
32,3,Mira Sorvino,Gleb Savchenko,Actor/Actress,New York,United States,55,6.5,0.0897435897435897
32,3,Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,6.25,0.1025641025641025
32,3,Alyson Hannigan,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,6.0,0.1282051282051282
32,3,Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,California,United States,17,8.0,0.0641025641025641
32,3,Adrian Peterson,Britt Stewart,Athlete,Texas,United States,38,5.5,0.1538461538461538
32,3,Tyson Beckford,Jenna Johnson,Model,New York,United States,52,5.0,0.0128205128205128
32,3,Jason Mraz,Daniella Karagach,Singer/Rapper,Virginia,United States,46,8.5,0.0384615384615384
32,3,Lele Pons,Brandon Armstrong,Social Media Personality,,Venezuela,27,6.75,0.0769230769230769
32,3,Harry Jowsey,Rylee Arnold,TV Personality,,Australia,26,6.0,0.1153846153846153
32,3,Mauricio Umansky,Emma Slater,TV Personality,,Mexico,53,5.75,0.141025641025641
32,3,Charity Lawson,Artem Chigvintsev,TV Personality,Georgia,United States,27,8.0,0.0512820512820512
32,3,Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,8.5,0.0256410256410256
32,4,Mira Sorvino,Gleb Savchenko,Actor/Actress,New York,United States,55,7.0,0.1212121212121212
32,4,Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,6.0,0.1666666666666666
32,4,Alyson Hannigan,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,6.0,0.1515151515151515
32,4,Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,California,United States,17,9.0,0.0303030303030303
32,4,Adrian Peterson,Britt Stewart,Athlete,Texas,United States,38,7.0,0.0151515151515151
32,4,Jason Mraz,Daniella Karagach,Singer/Rapper,Virginia,United States,46,8.0,0.0757575757575757
32,4,Lele Pons,Brandon Armstrong,Social Media Personality,,Venezuela,27,7.333333333333333,0.0909090909090909
32,4,Harry Jowsey,Rylee Arnold,TV Personality,,Australia,26,7.0,0.106060606060606
32,4,Mauricio Umansky,Emma Slater,TV Personality,,Mexico,53,6.333333333333333,0.1363636363636363
32,4,Charity Lawson,Artem Chigvintsev,TV Personality,Georgia,United States,27,8.0,0.0606060606060606
32,4,Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,8.333333333333334,0.0454545454545454
32,5,Mira Sorvino,Gleb Savchenko,Actor/Actress,New York,United States,55,7.333333333333333,0.0181818181818181
32,5,Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,8.0,0.1454545454545454
32,5,Alyson Hannigan,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,7.0,0.1636363636363636
32,5,Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,California,United States,17,9.333333333333334,0.0545454545454545
32,5,Jason Mraz,Daniella Karagach,Singer/Rapper,Virginia,United States,46,9.0,0.0727272727272727
32,5,Lele Pons,Brandon Armstrong,Social Media Personality,,Venezuela,27,8.0,0.1272727272727272
32,5,Harry Jowsey,Rylee Arnold,TV Personality,,Australia,26,6.0,0.1818181818181818
32,5,Mauricio Umansky,Emma Slater,TV Personality,,Mexico,53,8.0,0.109090909090909
32,5,Charity Lawson,Artem Chigvintsev,TV Personality,Georgia,United States,27,9.333333333333334,0.0363636363636363
32,5,Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,8.0,0.0909090909090909
32,6,Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,8.0,0.1555555555555555
32,6,Alyson Hannigan,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,7.75,0.1777777777777777
32,6,Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,California,United States,17,10.5,0.0444444444444444
32,6,Jason Mraz,Daniella Karagach,Singer/Rapper,Virginia,United States,46,9.75,0.0888888888888888
32,6,Lele Pons,Brandon Armstrong,Social Media Personality,,Venezuela,27,9.25,0.1333333333333333
32,6,Harry Jowsey,Rylee Arnold,TV Personality,,Australia,26,7.25,0.2
32,6,Mauricio Umansky,Emma Slater,TV Personality,,Mexico,53,8.25,0.0222222222222222
32,6,Charity Lawson,Artem Chigvintsev,TV Personality,Georgia,United States,27,9.5,0.1111111111111111
32,6,Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,10.25,0.0666666666666666
32,7,Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,8.125,0.1944444444444444
32,7,Alyson Hannigan,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,8.75,0.1666666666666666
32,7,Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,California,United States,17,9.25,0.0833333333333333
32,7,Jason Mraz,Daniella Karagach,Singer/Rapper,Virginia,United States,46,9.0,0.1388888888888889
32,7,Lele Pons,Brandon Armstrong,Social Media Personality,,Venezuela,27,9.125,0.0277777777777777
32,7,Harry Jowsey,Rylee Arnold,TV Personality,,Australia,26,8.0,0.2222222222222222
32,7,Charity Lawson,Artem Chigvintsev,TV Personality,Georgia,United States,27,9.0,0.1111111111111111
32,7,Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,9.25,0.0555555555555555
32,8,Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,8.75,0.0357142857142857
32,8,Alyson Hannigan,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,9.0,0.1785714285714285
32,8,Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,California,United States,17,10.0,0.1071428571428571
32,8,Jason Mraz,Daniella Karagach,Singer/Rapper,Virginia,United States,46,8.25,0.2142857142857142
32,8,Harry Jowsey,Rylee Arnold,TV Personality,,Australia,26,7.0,0.25
32,8,Charity Lawson,Artem Chigvintsev,TV Personality,Georgia,United States,27,9.75,0.1428571428571428
32,8,Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,10.5,0.0714285714285714
32,9,Alyson Hannigan,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,8.0,0.2857142857142857
32,9,Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,California,United States,17,10.25,0.1428571428571428
32,9,Jason Mraz,Daniella Karagach,Singer/Rapper,Virginia,United States,46,10.75,0.0952380952380952
32,9,Harry Jowsey,Rylee Arnold,TV Personality,,Australia,26,7.5,0.0476190476190476
32,9,Charity Lawson,Artem Chigvintsev,TV Personality,Georgia,United States,27,9.5,0.1904761904761904
32,9,Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,9.25,0.238095238095238
33,4,Chandler Kinney,Brandon Armstrong,Actor/Actress,California,United States,24,8.0,0.1777777777777777
33,4,Dwight Howard ,Daniella Karagach,Athlete,Georgia,United States,38,7.25,0.2
33,4,Danny Amendola,Witney Carson,Athlete,Texas,United States,39,9.0,0.0666666666666666
33,4,Stephen Nedoroscik,Rylee Arnold,Athlete,Florida,United States,26,8.25,0.0888888888888888
33,4,Ilona Maher,Alan Bersten,Athlete,California,United States,28,8.0,0.1555555555555555
33,4,Brooks Nader,Gleb Savchenko,Model,New York,United States,27,8.0,0.0222222222222222
33,4,Phaedra Parks,Val Chmerkovskiy,TV Personality,Georgia,United States,51,8.0,0.1333333333333333
33,4,Jenn Tran,Sasha Farber,TV Personality,Florida,United States,26,8.0,0.1111111111111111
33,4,Joey Graziadei,Jenna Johnson,TV Personality,Louisiana,United States,29,9.0,0.0444444444444444
33,5,Chandler Kinney,Brandon Armstrong,Actor/Actress,California,United States,24,9.0,0.0555555555555555
33,5,Dwight Howard ,Daniella Karagach,Athlete,Georgia,United States,38,8.0,0.2222222222222222
33,5,Danny Amendola,Witney Carson,Athlete,Texas,United States,39,8.5,0.1666666666666666
33,5,Stephen Nedoroscik,Rylee Arnold,Athlete,Florida,United States,26,8.0,0.1944444444444444
33,5,Ilona Maher,Alan Bersten,Athlete,California,United States,28,8.666666666666666,0.1111111111111111
33,5,Phaedra Parks,Val Chmerkovskiy,TV Personality,Georgia,United States,51,8.0,0.0277777777777777
33,5,Jenn Tran,Sasha Farber,TV Personality,Florida,United States,26,8.5,0.1388888888888889
33,5,Joey Graziadei,Jenna Johnson,TV Personality,Louisiana,United States,29,8.666666666666666,0.0833333333333333
33,6,Chandler Kinney,Brandon Armstrong,Actor/Actress,California,United States,24,10.666666666666666,0.1071428571428571
33,6,Dwight Howard ,Daniella Karagach,Athlete,Georgia,United States,38,10.333333333333334,0.1428571428571428
33,6,Danny Amendola,Witney Carson,Athlete,Texas,United States,39,9.333333333333334,0.2142857142857142
33,6,Stephen Nedoroscik,Rylee Arnold,Athlete,Florida,United States,26,9.333333333333334,0.1785714285714285
33,6,Ilona Maher,Alan Bersten,Athlete,California,United States,28,8.0,0.25
33,6,Jenn Tran,Sasha Farber,TV Personality,Florida,United States,26,10.333333333333334,0.0357142857142857
33,6,Joey Graziadei,Jenna Johnson,TV Personality,Louisiana,United States,29,10.666666666666666,0.0714285714285714
33,7,Chandler Kinney,Brandon Armstrong,Actor/Actress,California,United States,24,10.0,0.0952380952380952
33,7,Dwight Howard ,Daniella Karagach,Athlete,Georgia,United States,38,8.0,0.0476190476190476
33,7,Danny Amendola,Witney Carson,Athlete,Texas,United States,39,8.5,0.2857142857142857
33,7,Stephen Nedoroscik,Rylee Arnold,Athlete,Florida,United States,26,9.0,0.1904761904761904
33,7,Ilona Maher,Alan Bersten,Athlete,California,United States,28,8.666666666666666,0.238095238095238
33,7,Joey Graziadei,Jenna Johnson,TV Personality,Louisiana,United States,29,9.166666666666666,0.1428571428571428
34,3,Danielle Fishel,Pasha Pashkov,Actor/Actress,California,United States,44,7.0,0.1282051282051282
34,3,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,Georgia,United States,55,7.0,0.1153846153846153
34,3,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),Athlete,Texas,United States,24,8.0,0.0384615384615384
34,3,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),Comedian,California,United States,59,6.0,0.1538461538461538
34,3,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),Conservationist,,Australia,22,7.333333333333333,0.1025641025641025
34,3,Hilaria Baldwin,Gleb Savchenko,Entrepreneur,New York,United States,41,7.333333333333333,0.0897435897435897
34,3,Lauren Jauregui,Brandon Armstrong,Singer/Rapper,Florida,United States,29,6.0,0.0128205128205128
34,3,Scott Hoying,Rylee Arnold,Singer/Rapper,California,United States,34,7.333333333333333,0.0769230769230769
34,3,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),Social media personality,Florida,United States,24,7.666666666666667,0.0641025641025641
34,3,Jen Affleck,Jan Ravnik,TV Personality,Utah,United States,26,6.333333333333333,0.141025641025641
34,3,Whitney Leavitt,Mark Ballas,TV Personality,Utah,United States,32,8.0,0.0256410256410256
34,3,Dylan Efron,Daniella Karagach (Rumer Willis week 9),TV Personality,California,United States,33,7.666666666666667,0.0512820512820512
34,4,Danielle Fishel,Pasha Pashkov,Actor/Actress,California,United States,44,7.0,0.1515151515151515
34,4,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,Georgia,United States,55,8.0,0.0757575757575757
34,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),Athlete,Texas,United States,24,8.0,0.0606060606060606
34,4,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),Comedian,California,United States,59,6.0,0.1666666666666666
34,4,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),Conservationist,,Australia,22,7.333333333333333,0.1212121212121212
34,4,Hilaria Baldwin,Gleb Savchenko,Entrepreneur,New York,United States,41,7.666666666666667,0.0151515151515151
34,4,Scott Hoying,Rylee Arnold,Singer/Rapper,California,United States,34,7.0,0.1363636363636363
34,4,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),Social media personality,Florida,United States,24,8.0,0.0454545454545454
34,4,Jen Affleck,Jan Ravnik,TV Personality,Utah,United States,26,7.666666666666667,0.106060606060606
34,4,Whitney Leavitt,Mark Ballas,TV Personality,Utah,United States,32,8.333333333333334,0.0303030303030303
34,4,Dylan Efron,Daniella Karagach (Rumer Willis week 9),TV Personality,California,United States,33,7.666666666666667,0.0909090909090909
34,6,Danielle Fishel,Pasha Pashkov,Actor/Actress,California,United States,44,9.0,0.109090909090909
34,6,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,Georgia,United States,55,9.0,0.0909090909090909
34,6,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),Athlete,Texas,United States,24,9.75,0.0545454545454545
34,6,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),Comedian,California,United States,59,6.75,0.1818181818181818
34,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),Conservationist,,Australia,22,9.0,0.0727272727272727
34,6,Scott Hoying,Rylee Arnold,Singer/Rapper,California,United States,34,7.0,0.0181818181818181
34,6,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),Social media personality,Florida,United States,24,8.75,0.1272727272727272
34,6,Jen Affleck,Jan Ravnik,TV Personality,Utah,United States,26,8.0,0.1636363636363636
34,6,Whitney Leavitt,Mark Ballas,TV Personality,Utah,United States,32,9.75,0.0363636363636363
34,6,Dylan Efron,Daniella Karagach (Rumer Willis week 9),TV Personality,California,United States,33,8.0,0.1454545454545454
34,7,Danielle Fishel,Pasha Pashkov,Actor/Actress,California,United States,44,8.75,0.1555555555555555
34,7,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,Georgia,United States,55,8.0,0.1777777777777777
34,7,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),Athlete,Texas,United States,24,9.5,0.1333333333333333
34,7,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),Comedian,California,United States,59,7.25,0.2
34,7,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),Conservationist,,Australia,22,10.25,0.0888888888888888
34,7,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),Social media personality,Florida,United States,24,10.75,0.0444444444444444
34,7,Jen Affleck,Jan Ravnik,TV Personality,Utah,United States,26,8.5,0.0222222222222222
34,7,Whitney Leavitt,Mark Ballas,TV Personality,Utah,United States,32,10.5,0.0666666666666666
34,7,Dylan Efron,Daniella Karagach (Rumer Willis week 9),TV Personality,California,United States,33,9.5,0.1111111111111111
34,8,Danielle Fishel,Pasha Pashkov,Actor/Actress,California,United States,44,9.25,0.0277777777777777
34,8,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,Georgia,United States,55,9.375,0.1944444444444444
34,8,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),Athlete,Texas,United States,24,9.75,0.0833333333333333
34,8,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),Comedian,California,United States,59,8.5,0.2222222222222222
34,8,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),Conservationist,,Australia,22,9.5,0.1666666666666666
34,8,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),Social media personality,Florida,United States,24,9.625,0.1111111111111111
34,8,Whitney Leavitt,Mark Ballas,TV Personality,Utah,United States,32,9.875,0.0555555555555555
34,8,Dylan Efron,Daniella Karagach (Rumer Willis week 9),TV Personality,California,United States,33,9.5,0.1388888888888889
34,9,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,Georgia,United States,55,9.0,0.25
34,9,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),Athlete,Texas,United States,24,9.75,0.2142857142857142
34,9,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),Comedian,California,United States,59,7.25,0.0357142857142857
34,9,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),Conservationist,,Australia,22,10.5,0.1428571428571428
34,9,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),Social media personality,Florida,United States,24,10.0,0.1785714285714285
34,9,Whitney Leavitt,Mark Ballas,TV Personality,Utah,United States,32,10.5,0.1071428571428571
34,9,Dylan Efron,Daniella Karagach (Rumer Willis week 9),TV Personality,California,United States,33,10.5,0.0714285714285714
34,10,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,Georgia,United States,55,9.5,0.238095238095238
34,10,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),Athlete,Texas,United States,24,9.5,0.1904761904761904
34,10,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),Conservationist,,Australia,22,9.833333333333334,0.0952380952380952
34,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),Social media personality,Florida,United States,24,9.666666666666666,0.1428571428571428
34,10,Whitney Leavitt,Mark Ballas,TV Personality,Utah,United States,32,9.666666666666666,0.0476190476190476
34,10,Dylan Efron,Daniella Karagach (Rumer Willis week 9),TV Personality,California,United States,33,9.166666666666666,0.2857142857142857
